"Text","Binary_Sentiment","Cont_Sentiment"
"come, said my soul,       such verses for my body let us write, (for we are one,)       that should i after return,       or, long, long hence, in other spheres,       there to some group of mates the chants resuming,       (tallying earth's soil, trees, winds, tumultuous waves,)       ever with pleas'd smile i may keep on,       ever and ever yet the verses owning  as, first, i here and now       signing for soul and body, set to them my name,         walt whitman            book i   inscriptions          one's self i sing      one's self i sing, a simple separate person,    yet utter the word democratic, the word en masse","0.0","-1.4645671844482422"
"of physiology from top to toe i sing,    not physiognomy alone nor brain alone is worthy for the muse, i say        the form complete is worthier far,    the female equally with the male i sing","1.0","0.94253301620483398"
"of life immense in passion, pulse, and power,    cheerful, for freest action form'd under the laws divine,    the modern man i sing","1.0","1.5175317525863647"
"as i ponder'd in silence      as i ponder'd in silence,    returning upon my poems, considering, lingering long,    a phantom arose before me with distrustful aspect,    terrible in beauty, age, and power,    the genius of poets of old lands,    as to me directing like flame its eyes,    with finger pointing to many immortal songs,    and menacing voice, what singest thou?","1.0","0.22127604484558105"
"it said,    know'st thou not there is but one theme for ever enduring bards?","0.0","-0.59352165460586548"
"and that is the theme of war, the fortune of battles,    the making of perfect soldiers","1.0","2.4870986938476562"
"be it so, then i answer'd,    i too haughty shade also sing war, and a longer and greater one than any,    waged in my book with varying fortune, with flight, advance        and retreat, victory deferr'd and wavering,    (yet methinks certain, or as good as certain, at the last,) the        field the world,    for life and death, for the body and for the eternal soul,    lo, i too am come, chanting the chant of battles,    i above all promote brave soldiers","0.0","-0.21365389227867126"
"in cabin'd ships at sea      in cabin'd ships at sea,    the boundless blue on every side expanding,    with whistling winds and music of the waves, the large imperious waves,    or some lone bark buoy'd on the dense marine,    where joyous full of faith, spreading white sails,    she cleaves the ether mid the sparkle and the foam of day, or under        many a star at night,    by sailors young and old haply will i, a reminiscence of the land, be read,    in full rapport at last","1.0","1.3086311817169189"
"here are our thoughts, voyagers' thoughts,    here not the land, firm land, alone appears, may then by them be said,    the sky o'erarches here, we feel the undulating deck beneath our feet,    we feel the long pulsation, ebb and flow of endless motion,    the tones of unseen mystery, the vague and vast suggestions of the        briny world, the liquid flowing syllables,    the perfume, the faint creaking of the cordage, the melancholy rhythm,    the boundless vista and the horizon far and dim are all here,    and this is ocean's poem","1.0","2.6903133392333984"
"then falter not o book, fulfil your destiny,    you not a reminiscence of the land alone,    you too as a lone bark cleaving the ether, purpos'd i know not        whither, yet ever full of faith,    consort to every ship that sails, sail you!","1.0","1.0225354433059692"
"bear forth to them folded my love, (dear mariners, for you i fold it        here in every leaf )    speed on my book!","1.0","1.1698707342147827"
