"Text","Binary_Sentiment","Cont_Sentiment"
"a tale of two cities    a story of the french revolution    by charles dickens      contents           book the first  recalled to life         chapter i      the period       chapter ii     the mail       chapter iii    the night shadows       chapter iv     the preparation       chapter v      the wine shop       chapter vi     the shoemaker           book the second  the golden thread         chapter i      five years later       chapter ii     a sight       chapter iii    a disappointment       chapter iv     congratulatory       chapter v      the jackal       chapter vi     hundreds of people       chapter vii    monseigneur in town       chapter viii   monseigneur in the country       chapter ix     the gorgon's head       chapter x      two promises       chapter xi     a companion picture       chapter xii    the fellow of delicacy       chapter xiii   the fellow of no delicacy       chapter xiv    the honest tradesman       chapter xv     knitting       chapter xvi    still knitting       chapter xvii   one night       chapter xviii  nine days       chapter xix    an opinion       chapter xx     a plea       chapter xxi    echoing footsteps       chapter xxii   the sea still rises       chapter xxiii  fire rises       chapter xxiv   drawn to the loadstone rock           book the third  the track of a storm         chapter i      in secret       chapter ii     the grindstone       chapter iii    the shadow       chapter iv     calm in storm       chapter v      the wood sawyer       chapter vi     triumph       chapter vii    a knock at the door       chapter viii   a hand at cards       chapter ix     the game made       chapter x      the substance of the shadow       chapter xi     dusk       chapter xii    darkness       chapter xiii   fifty two       chapter xiv    the knitting done       chapter xv     the footsteps die out for ever            book the first  recalled to life          i","1.0","2.3036372661590576"
"the period      it was the best of times,  it was the worst of times,  it was the age of wisdom,  it was the age of foolishness,  it was the epoch of belief,  it was the epoch of incredulity,  it was the season of light,  it was the season of darkness,  it was the spring of hope,  it was the winter of despair,  we had everything before us,  we had nothing before us,  we were all going direct to heaven,  we were all going direct the other way    in short, the period was so far like the present period, that some of  its noisiest authorities insisted on its being received, for good or for  evil, in the superlative degree of comparison only","0.0","-2.094916820526123"
"there were a king with a large jaw and a queen with a plain face, on the  throne of england  there were a king with a large jaw and a queen with  a fair face, on the throne of france","1.0","1.3889675140380859"
"in both countries it was clearer  than crystal to the lords of the state preserves of loaves and fishes,  that things in general were settled for ever","1.0","4.8803930282592773"
"it was the year of our lord one thousand seven hundred and seventy five","1.0","3.8873453140258789"
"spiritual revelations were conceded to england at that favoured period,  as at this","1.0","7.5955958366394043"
"mrs  southcott had recently attained her five and twentieth  blessed birthday, of whom a prophetic private in the life guards had  heralded the sublime appearance by announcing that arrangements were  made for the swallowing up of london and westminster","0.0","-2.0762505531311035"
"even the cock lane  ghost had been laid only a round dozen of years, after rapping out its  messages, as the spirits of this very year last past (supernaturally  deficient in originality) rapped out theirs","0.0","-1.6312956809997559"
"mere messages in the  earthly order of events had lately come to the english crown and people,  from a congress of british subjects in america  which, strange  to relate, have proved more important to the human race than any  communications yet received through any of the chickens of the cock lane  brood","0.0","-10.627438545227051"
"france, less favoured on the whole as to matters spiritual than her  sister of the shield and trident, rolled with exceeding smoothness down  hill, making paper money and spending it","0.0","-1.3387453556060791"
"under the guidance of her  christian pastors, she entertained herself, besides, with such humane  achievements as sentencing a youth to have his hands cut off, his tongue  torn out with pincers, and his body burned alive, because he had not  kneeled down in the rain to do honour to a dirty procession of monks  which passed within his view, at a distance of some fifty or sixty  yards","0.0","-7.6524529457092285"
"it is likely enough that, rooted in the woods of france and  norway, there were growing trees, when that sufferer was put to death,  already marked by the woodman, fate, to come down and be sawn into  boards, to make a certain movable framework with a sack and a knife in  it, terrible in history","1.0","0.25673562288284302"
"it is likely enough that in the rough outhouses  of some tillers of the heavy lands adjacent to paris, there were  sheltered from the weather that very day, rude carts, bespattered with  rustic mire, snuffed about by pigs, and roosted in by poultry, which  the farmer, death, had already set apart to be his tumbrils of  the revolution","0.0","-2.1152613162994385"
"but that woodman and that farmer, though they work  unceasingly, work silently, and no one heard them as they went about  with muffled tread  the rather, forasmuch as to entertain any suspicion  that they were awake, was to be atheistical and traitorous","1.0","1.5086438655853271"
"in england, there was scarcely an amount of order and protection to  justify much national boasting","1.0","0.61448764801025391"
