"Text","Binary_Sentiment","Cont_Sentiment"
"walden          economy      when i wrote the following pages, or rather the bulk of them, i lived  alone, in the woods, a mile from any neighbor, in a house which i had  built myself, on the shore of walden pond, in concord, massachusetts,  and earned my living by the labor of my hands only","0.0","-1.7636716365814209"
"i lived there two  years and two months","1.0","0.84276449680328369"
"at present i am a sojourner in civilized life  again","1.0","2.4863696098327637"
"i should not obtrude my affairs so much on the notice of my readers if  very particular inquiries had not been made by my townsmen concerning  my mode of life, which some would call impertinent, though they do not  appear to me at all impertinent, but, considering the circumstances,  very natural and pertinent","0.0","-3.8305354118347168"
"some have asked what i got to eat  if i did  not feel lonesome  if i was not afraid  and the like","1.0","0.025287419557571411"
"others have been  curious to learn what portion of my income i devoted to charitable  purposes  and some, who have large families, how many poor children  i maintained","0.0","-1.5833828449249268"
"i will therefore ask those of my readers who feel no  particular interest in me to pardon me if i undertake to answer some of  these questions in this book","0.0","-3.7950963973999023"
"in most books, the  i , or first person, is  omitted  in this it will be retained  that, in respect to egotism, is  the main difference","0.0","-0.21271976828575134"
"we commonly do not remember that it is, after all,  always the first person that is speaking","1.0","2.8504838943481445"
"i should not talk so  much about myself if there were anybody else whom i knew as well","0.0","-2.5660624504089355"
"unfortunately, i am confined to this theme by the narrowness of my  experience","1.0","4.8721990585327148"
"moreover, i, on my side, require of every writer, first or  last, a simple and sincere account of his own life, and not merely what  he has heard of other men's lives  some such account as he would send to  his kindred from a distant land  for if he has lived sincerely, it  must have been in a distant land to me","1.0","2.7956905364990234"
"perhaps these pages are more  particularly addressed to poor students","0.0","-1.8545346260070801"
"as for the rest of my readers,  they will accept such portions as apply to them","1.0","0.98600101470947266"
"i trust that none will  stretch the seams in putting on the coat, for it may do good service to  him whom it fits","0.0","-2.9266293048858643"
"i would fain say something, not so much concerning the chinese and  sandwich islanders as you who read these pages, who are said to live  in new england  something about your condition, especially your outward  condition or circumstances in this world, in this town, what it is,  whether it is necessary that it be as bad as it is, whether it cannot  be improved as well as not","0.0","-1.3079929351806641"
"i have travelled a good deal in concord   and everywhere, in shops, and offices, and fields, the inhabitants have  appeared to me to be doing penance in a thousand remarkable ways","0.0","-2.9184894561767578"
"what  i have heard of bramins sitting exposed to four fires and looking in the  face of the sun  or hanging suspended, with their heads downward, over  flames  or looking at the heavens over their shoulders  until it becomes  impossible for them to resume their natural position, while from the  twist of the neck nothing but liquids can pass into the stomach   or  dwelling, chained for life, at the foot of a tree  or measuring with  their bodies, like caterpillars, the breadth of vast empires  or  standing on one leg on the tops of pillars  even these forms of  conscious penance are hardly more incredible and astonishing than  the scenes which i daily witness","1.0","1.9163044691085815"
"the twelve labors of hercules were  trifling in comparison with those which my neighbors have undertaken   for they were only twelve, and had an end  but i could never see that  these men slew or captured any monster or finished any labor","0.0","-3.494269847869873"
"they have  no friend iolaus to burn with a hot iron the root of the hydra's head,  but as soon as one head is crushed, two spring up","1.0","0.90657860040664673"
"i see young men, my townsmen, whose misfortune it is to have inherited  farms, houses, barns, cattle, and farming tools  for these are more  easily acquired than got rid of","1.0","0.64760309457778931"
"better if they had been born in the  open pasture and suckled by a wolf, that they might have seen with  clearer eyes what field they were called to labor in","1.0","2.229661226272583"
"who made them  serfs of the soil?","0.0","-1.7717025279998779"
"why should they eat their sixty acres, when man is  condemned to eat only his peck of dirt?","1.0","1.701869010925293"
"why should they begin digging  their graves as soon as they are born?","0.0","-3.5608358383178711"
"they have got to live a man's  life, pushing all these things before them, and get on as well as they  can","1.0","0.76678550243377686"
"how many a poor immortal soul have i met well nigh crushed and  smothered under its load, creeping down the road of life, pushing before  it a barn seventy five feet by forty, its augean stables never cleansed,  and one hundred acres of land, tillage, mowing, pasture, and woodlot!","0.0","-1.0680315494537354"
"the portionless, who struggle with no such unnecessary inherited  encumbrances, find it labor enough to subdue and cultivate a few cubic  feet of flesh","0.0","-1.3405897617340088"
"but men labor under a mistake","0.0","-2.4829034805297852"
"the better part of the man is soon plowed  into the soil for compost","1.0","0.90848523378372192"
"by a seeming fate, commonly called necessity,  they are employed, as it says in an old book, laying up treasures which  moth and rust will corrupt and thieves break through and steal","1.0","0.79898107051849365"
"it is  a fool's life, as they will find when they get to the end of it, if not  before","0.0","-1.3143531084060669"
"it is said that deucalion and pyrrha created men by throwing  stones over their heads behind them                  inde genus durum sumus, experiensque laborum,             et documenta damus qua simus origine nati","1.0","2.2564456462860107"
"or, as raleigh rhymes it in his sonorous way,         from thence our kind hard hearted is, enduring pain and care,     approving that our bodies of a stony nature are","0.0","-0.10300168395042419"
"so much for a blind obedience to a blundering oracle, throwing the  stones over their heads behind them, and not seeing where they fell","0.0","-2.8700711727142334"
"most men, even in this comparatively free country, through mere  ignorance and mistake, are so occupied with the factitious cares and  superfluously coarse labors of life that its finer fruits cannot be  plucked by them","0.0","-2.1280059814453125"
"their fingers, from excessive toil, are too clumsy and  tremble too much for that","0.0","-5.0629854202270508"
"actually, the laboring man has not leisure  for a true integrity day by day  he cannot afford to sustain the  manliest relations to men  his labor would be depreciated in the market","1.0","3.8408222198486328"
"he has no time to be anything but a machine","0.0","-3.2932429313659668"
"how can he remember well  his ignorance  which his growth requires  who has so often to use his  knowledge?","1.0","0.081843093037605286"
"we should feed and clothe him gratuitously sometimes, and  recruit him with our cordials, before we judge of him","1.0","1.106931209564209"
"the finest  qualities of our nature, like the bloom on fruits, can be preserved only  by the most delicate handling","1.0","5.9197292327880859"
"yet we do not treat ourselves nor one  another thus tenderly","0.0","-2.656865119934082"
"some of you, we all know, are poor, find it hard to live, are sometimes,  as it were, gasping for breath","0.0","-1.3141417503356934"
"i have no doubt that some of you who  read this book are unable to pay for all the dinners which you have  actually eaten, or for the coats and shoes which are fast wearing or are  already worn out, and have come to this page to spend borrowed or stolen  time, robbing your creditors of an hour","0.0","-2.4731802940368652"
"it is very evident what mean  and sneaking lives many of you live, for my sight has been whetted by  experience  always on the limits, trying to get into business and trying  to get out of debt, a very ancient slough, called by the latins  aes  alienum , another's brass, for some of their coins were made of brass   still living, and dying, and buried by this other's brass  always  promising to pay, promising to pay, tomorrow, and dying today,  insolvent  seeking to curry favor, to get custom, by how many modes,  only not state prison offenses  lying, flattering, voting, contracting  yourselves into a nutshell of civility or dilating into an atmosphere of  thin and vaporous generosity, that you may persuade your neighbor to let  you make his shoes, or his hat, or his coat, or his carriage, or import  his groceries for him  making yourselves sick, that you may lay up  something against a sick day, something to be tucked away in an old  chest, or in a stocking behind the plastering, or, more safely, in the  brick bank  no matter where, no matter how much or how little","1.0","3.4173965454101562"
"i sometimes wonder that we can be so frivolous, i may almost say, as to  attend to the gross but somewhat foreign form of servitude called negro  slavery, there are so many keen and subtle masters that enslave both  north and south","1.0","2.5862350463867188"
"it is hard to have a southern overseer  it is worse to  have a northern one  but worst of all when you are the slave driver  of yourself","0.0","-4.7544417381286621"
"talk of a divinity in man!","1.0","2.5516328811645508"
"look at the teamster on the  highway, wending to market by day or night  does any divinity stir  within him?","1.0","1.2791652679443359"
"his highest duty to fodder and water his horses!","1.0","4.1055803298950195"
"what is his  destiny to him compared with the shipping interests?","0.0","-3.6630127429962158"
"does not he drive  for squire make a stir?","0.0","-1.959048867225647"
"how godlike, how immortal, is he?","1.0","0.85987472534179688"
"see how he  cowers and sneaks, how vaguely all the day he fears, not being immortal  nor divine, but the slave and prisoner of his own opinion of himself, a  fame won by his own deeds","1.0","1.5042157173156738"
"public opinion is a weak tyrant compared with  our own private opinion","1.0","0.63328540325164795"
"what a man thinks of himself, that it is which  determines, or rather indicates, his fate","0.0","-1.8609490394592285"
"self emancipation even in the  west indian provinces of the fancy and imagination  what wilberforce  is there to bring that about?","1.0","1.0334320068359375"
"think, also, of the ladies of the land  weaving toilet cushions against the last day, not to betray too green  an interest in their fates!","0.0","-4.2371597290039062"
"as if you could kill time without injuring  eternity","0.0","-3.0701069831848145"
"the mass of men lead lives of quiet desperation","1.0","3.6813018321990967"
"what is called  resignation is confirmed desperation","1.0","1.5949770212173462"
"from the desperate city you  go into the desperate country, and have to console yourself with the  bravery of minks and muskrats","1.0","2.207369327545166"
"a stereotyped but unconscious despair  is concealed even under what are called the games and amusements of  mankind","0.0","-0.13316160440444946"
"there is no play in them, for this comes after work","0.0","-1.1084065437316895"
"but it is  a characteristic of wisdom not to do desperate things","1.0","0.90461742877960205"
"when we consider what, to use the words of the catechism, is the chief  end of man, and what are the true necessaries and means of life, it  appears as if men had deliberately chosen the common mode of living  because they preferred it to any other","1.0","0.32861220836639404"
"yet they honestly think there is  no choice left","0.0","-2.5196805000305176"
"but alert and healthy natures remember that the sun  rose clear","1.0","3.3310918807983398"
"it is never too late to give up our prejudices","1.0","1.4303268194198608"
"no way of  thinking or doing, however ancient, can be trusted without proof","0.0","-0.6503835916519165"
"what  everybody echoes or in silence passes by as true to day may turn out to  be falsehood to morrow, mere smoke of opinion, which some had trusted  for a cloud that would sprinkle fertilizing rain on their fields","0.0","-1.7020187377929688"
"what  old people say you cannot do, you try and find that you can","1.0","2.1337814331054688"
