"Text","Binary_Sentiment","Cont_Sentiment"
"huckleberry finn    scene   the mississippi valley time   forty to fifty years ago          chapter i","0.0","-6.5857391357421875"
"you don't know about me without you have read a book by the name of the  adventures of tom sawyer  but that ain't no matter","0.0","-4.1828727722167969"
"that book was made  by mr  mark twain, and he told the truth, mainly","0.0","-1.880469799041748"
"there was things  which he stretched, but mainly he told the truth","0.0","-6.5795021057128906"
"that is nothing","1.0","1.9609513282775879"
"i  never seen anybody but lied one time or another, without it was aunt  polly, or the widow, or maybe mary","1.0","8.2232799530029297"
"aunt polly  tom's aunt polly, she  is  and mary, and the widow douglas is all told about in that book, which  is mostly a true book, with some stretchers, as i said before","1.0","5.0553631782531738"
"now the way that the book winds up is this   tom and me found the money  that the robbers hid in the cave, and it made us rich","1.0","3.22281813621521"
"we got six  thousand dollars apiece  all gold","0.0","-8.1470346450805664"
"it was an awful sight of money when  it was piled up","0.0","-5.188511848449707"
"well, judge thatcher he took it and put it out  at interest, and it fetched us a dollar a day apiece all the year  round  more than a body could tell what to do with","1.0","3.5418810844421387"
"the widow douglas  she took me for her son, and allowed she would sivilize me  but it was  rough living in the house all the time, considering how dismal regular  and decent the widow was in all her ways  and so when i couldn't stand  it no longer i lit out","1.0","6.1200065612792969"
"i got into my old rags and my sugar hogshead  again, and was free and satisfied","1.0","4.0033969879150391"
"but tom sawyer he hunted me up and  said he was going to start a band of robbers, and i might join if i  would go back to the widow and be respectable","1.0","1.6676735877990723"
"so i went back","0.0","-6.7456021308898926"
"the widow she cried over me, and called me a poor lost lamb, and she  called me a lot of other names, too, but she never meant no harm by  it","0.0","-1.5176732540130615"
"she put me in them new clothes again, and i couldn't do nothing but  sweat and sweat, and feel all cramped up","1.0","0.099902153015136719"
"well, then, the old thing  commenced again","1.0","0.41844487190246582"
"the widow rung a bell for supper, and you had to come  to time","1.0","4.9785013198852539"
"when you got to the table you couldn't go right to eating, but  you had to wait for the widow to tuck down her head and grumble a little  over the victuals, though there warn't really anything the matter with  them,  that is, nothing only everything was cooked by itself","0.0","-4.9081072807312012"
"in a  barrel of odds and ends it is different  things get mixed up, and the  juice kind of swaps around, and the things go better","1.0","4.4609246253967285"
"after supper she got out her book and learned me about moses and the  bulrushers, and i was in a sweat to find out all about him  but by and  by she let it out that moses had been dead a considerable long time  so  then i didn't care no more about him, because i don't take no stock in  dead people","0.0","-0.79783749580383301"
"pretty soon i wanted to smoke, and asked the widow to let me","1.0","9.9105434417724609"
"but she  wouldn't","1.0","1.2726263999938965"
"she said it was a mean practice and wasn't clean, and i must  try to not do it any more","0.0","-6.6854801177978516"
"that is just the way with some people","1.0","1.0494728088378906"
"they  get down on a thing when they don't know nothing about it","1.0","1.7347562313079834"
"here she was  a bothering about moses, which was no kin to her, and no use to anybody,  being gone, you see, yet finding a power of fault with me for doing a  thing that had some good in it","0.0","-0.24493265151977539"
"and she took snuff, too  of course that  was all right, because she done it herself","0.0","-2.8916394710540771"
"her sister, miss watson, a tolerable slim old maid, with goggles on,  had just come to live with her, and took a set at me now with a  spelling book","1.0","3.4263412952423096"
"she worked me middling hard for about an hour, and then  the widow made her ease up","0.0","-0.95681285858154297"
"i couldn't stood it much longer","0.0","-0.1261214017868042"
"then for  an hour it was deadly dull, and i was fidgety","1.0","3.959808349609375"
