"WORD","X","Y"
"team","-6.0034861598292606","-4.9252702660560708"
"work","-6.3599544569202653","-7.7365426988871491"
"season","-5.3012736687264006","-4.0454774814682102"
"January","1.4498097625848358","7.1100224142291957"
"against","3.5259606938133521","2.0011715599807176"
"August","1.4538760299398046","7.1364124091167689"
"second","-2.4833556933110512","2.7250130720531534"
"September","1.4469255148118751","7.1139173019937454"
"####s","-6.9177501582534671","2.5157510563756356"
"World","-8.8574778055466883","2.476742663662721"
"while","5.0305777247283867","-1.0253000891409014"
"April","1.4528033517840473","7.1206075896645054"
"October","1.4480225822415629","7.1168702501622798"
"any","1.0051025219877745","2.8285611818854242"
"these","0.60200869269342561","2.9898623387693952"
"number","-2.5268567156873574","-12.011388831061367"
"school","-7.6536400389718828","-6.9196123218061594"
"area","-8.5093340119366214","-6.5476986707085816"
"until","3.4635550994932283","2.4340019826234904"
"called","7.9153132584727954","5.3764456746475444"
"album","-4.8815287439046031","-3.9641666805802034"
"do","10.10710829989292","-5.3158518985548939"
"On","6.0965581793647816","6.8157120176770301"
"film","-5.1821294442675763","-3.8675489586285865"
"de","2.0318522996930923","9.0467840028964002"
"December","1.4494321486041597","7.1111482050024275"
"##.#","-1.0201030083236859","4.1752836770723309"
"National","-3.0856242917248835","9.5773785235852795"
"November","1.447781626178732","7.1118101238181177"
"family","-9.4570892539172338","-6.7032337529988997"
"same","-1.6122457916827764","1.5733041124175406"
"&","2.4050006066469347","4.7755403257217521"
":##","-0.39479653799591902","4.9926898249095837"
"She","4.0651877287431883","8.3072656169555579"
"several","0.2305457443601201","3.0475055223915724"
"EN","2.1518185991972008","4.8564070279835905"
"now","6.9709176120148433","-3.7554799168064217"
"like","2.5035874807890073","1.4434550804875088"
"series","-5.3516332975048888","-4.0082656500727598"
"York","-11.416016850208488","6.0399737439972929"
"played","9.441162030650684","3.0471901391100085"
"February","1.4513676437191523","7.1089097114340012"
"city","-9.2814274701338153","-6.2817134242416204"
"released","8.4124184376143454","2.1839387999896411"
"if","3.2408549243727029","3.162431650120701"
"you","4.4472752928484427","-3.4551537207952641"
"John","2.7553735154610504","12.68883910327833"
"School","-7.0611690641596443","7.4633484901978981"
"based","7.6534639360791763","2.1262416062982372"
"since","3.4067172105980479","2.6020466798699564"
"game","-5.6813250607998622","-4.1387039790263946"
"#.#","-1.024476528249662","4.178074811522813"
"state","-8.4195303435078763","-7.0423140637864003"
"page","-4.1286308041794282","-4.8163537585840279"
"four","-0.41922395823918346","3.1847053538929297"
"early","-2.2298459358494265","2.8104384971318361"
"They","4.6070793348557189","6.5381676956271093"
"After","6.0774083261601994","7.1767128177496113"
"n't","7.112195000645638","-2.7291804229828305"
"following","-1.7723833463685814","2.0682472828242648"
"did","10.910465939261309","-0.86019556068621728"
"found","7.8021445917613317","2.15600582690326"
"p","-2.1273220204138688","4.7732531172721853"
"because","3.2965353998780285","2.4700555717758523"
"County","-8.3723253037166891","7.7924475579236541"
"could","8.4765042524406375","-2.1505965012896513"
"result","-2.9180905950575968","-6.6694485394445158"
"As","5.5900921397831675","7.5276261763237304"
"located","8.3286746433855896","1.2391507691590575"
"War","-7.2416959031736976","6.1285401364137408"
"each","1.2938826821112248","2.6944730238246271"
"Licensing","-1.5197028191304152","6.7170975923472227"
"won","9.5558758066687197","3.1660057516980755"
"population","-8.4752564859319346","-7.4549489358701502"
"South","-10.286849475280047","7.7189691591636249"
"group","-6.4595933450723733","-5.3742933800723884"
"##,###","-0.76307870847800729","3.7458527822903833"
"very","6.5733207796331357","-5.3551738223563179"
"high","-1.3198009402936441","-0.22795303418850102"
"There","6.6779267174747048","7.9466667715126107"
"British","-7.904509456105596","1.175202132234046"
"His","3.3549018276775229","8.1296572319927041"
"end","-5.910745619832789","-3.3900583644683007"
"$","-2.7857305999288053","4.1691662192641461"
"back","3.1979021961529845","0.72078073763938921"
"However","6.5167945818367476","7.8770562139636908"
"City","-7.7943071812149443","7.5693748222701256"
"began","9.9580703973577283","3.8726712920432163"
"place","-5.8397506323296406","-3.5241493917809281"
"age","-6.0962674025791532","-8.6281181455021514"
"music","-6.0052516625355894","-10.255338001359334"
"}","1.3337046208408709","5.3691336848890092"
"left","0.88867005692849321","-2.5558262934111249"
"what","4.6137388422817827","-2.9005148911039251"
"]","-11.049035303237781","1.819205428326043"
"day","-5.5663814617016936","-3.3565227202222774"
"century","0.53744173600723222","-4.3851099008532044"
"#,###","-0.75279929115492716","3.7006280957203908"
"around","3.4256716561335967","1.8889240631474187"
"named","7.9207522533769579","5.3467403298983447"
"town","-9.3616399921710478","-6.1843809272992356"
"band","-5.3302122869721842","-3.9385425636483675"
"State","-7.3515546733692538","6.7934948662395991"
"long","-1.1411987493675242","-0.15705666212602731"
"life","-5.8649884941056598","-8.8187235779028175"
"own","-1.5668997952735135","1.4011225352018177"
"company","-6.9010839955618186","-5.787790649474128"
"system","-6.828102463575199","-5.8630215033942266"
"just","6.3062809092131458","-3.6348755700465913"
"!","1.2669612706168905","5.1845218356990115"
"government","-7.14236595026063","-7.5801304450426521"
"For","6.1674854777921917","6.9968534063709553"
"former","-5.8164347091001707","1.4961608217018603"
"North","-10.286810385651384","7.7070602935262844"
"took","10.490459112746469","3.0318050999216655"
"right","-5.2433371512118052","-1.9079299984951827"
"world","-8.1413759119658806","-6.8992492346016636"
"still","6.9358553274912902","-3.8077839496429946"
"single","-2.4498833146092331","2.3534503404873677"
"member","-4.1872827318102495","-2.6725433143694537"
"those","0.65750250297441759","2.9925880458192942"
"should","8.4735222502589078","-2.1453880383244139"
"include","10.767271091699387","-4.6253890644759288"
"held","8.2181854194534409","2.4291343259373752"
"within","3.4517786829947008","1.980615082811882"
"English","-8.1538101230930806","0.93641880426355373"
"home","-7.3893614697326244","-3.9469811285117222"
"line","-6.8146224146479515","-4.8049567912321622"
"small","-0.89815372126032789","0.58541809690128266"
"see","9.5152567262028747","-5.6508095246161218"
"U.S.","-8.5557973414315676","1.5456698428899407"
"does","10.933137228495367","-0.8523872287413734"
"large","-0.84891755728526941","0.66432734685134109"
"local","-2.9773876193356741","1.0008387979823699"
"built","7.3607075966824018","1.6942354077397106"
"members","3.1517574282096796","-8.1443895998557174"
"off","3.3512500901613222","0.87038269830241022"
"show","-5.1617295218074162","-4.0442635390234605"
"class","-6.3410042990160864","-4.9429289536295631"
"along","3.6683290511104727","1.2696292261471873"
"public","-3.0401294478708594","0.7606099421085657"
"last","-2.545300633017503","2.7884431758011026"
"set","0.60161503863593002","-2.7045446872571151"
"At","6.2189145692375458","6.8111960046678606"
"League","-4.0464008259649882","6.3770533551708786"
"station","-7.4646107270155024","-5.5354407259286234"
"published","6.6764396072115009","1.5888895156382872"
"much","5.0677920191826109","-4.3568737534705315"
"song","-5.034948766625325","-4.0556419327193245"
"often","6.990663729139512","-3.8322300792197068"
"another","1.2287658158007886","2.6525035307168059"
"history","-5.8901791997182436","-9.1255712635942281"
"St","1.830396871045527","11.117108689435589"
"village","-9.4060928928862921","-6.0866131454714454"
"main","-2.1976662257549822","1.0270594118630687"
"even","6.6687487363697961","-3.6372986619531642"
"make","9.7287921001699846","-5.5748526888019025"
"London","-10.494466831584749","5.5959334800219862"
"way","-5.8236767234478606","-3.2822677554500297"
"received","8.3886857603117821","3.1890316716665881"
"served","9.4145320435049751","2.3549714715583003"
"said","6.6814804888700188","3.8816925681810797"
"original","-1.7668991640101104","1.3952355009070163"
"due","8.8200243479182987","-0.61909564395563055"
"different","0.13756740144280299","1.5511051348137652"
"five","-0.45724514268928984","3.2405407458084095"
"major","-2.0161640529872629","0.8815325953605927"
"College","-7.1004531362022405","7.4566271595640092"
"died","10.24994917799931","1.9795697521652456"
"book","-4.9720982909656062","-4.1128741616729929"
"form","-2.4741831405954611","-4.6750367100552426"
"French","-8.1286372996314995","1.0129126368502335"
"When","5.4293148457093139","7.4779881394141841"
"career","-6.4930738826306085","-7.5359712581621991"
"third","-2.7007435099385573","2.9146729641729032"
"included","7.600912553489481","3.0664597235296838"
"best","-2.0433246475181401","2.6188294930026581"
"West","-10.296440159755919","7.6720430976939165"
"non","-2.7616714387818941","-0.065869827096392095"
"old","-1.3616815449300823","2.3477883004193747"
"again","6.0574528776374272","-3.3661543492757553"
"RIGHT","2.2633584017424737","5.219038505835214"
"down","3.3641739357233233","0.86968953073128552"
"death","-3.3696251155622705","-6.5061671393735256"
"II","-11.882524055099445","2.0371989731177473"
"German","-7.9252010196760905","0.96542836895427564"
"having","6.5842102686237141","-2.9420857269759408"
"species","-11.15562966994117","-3.8721815656129981"
"north","2.4655769889221846","-4.4275522673088856"
"building","-7.3029388795277921","-5.526874536500511"
"near","3.440442918118999","1.4400977445605287"
"given","5.7194090203214198","2.3548198066760908"
"International","-3.2464722182460943","9.4922891176452602"
"children","-11.652756391896549","-2.5248745571057474"
"#.##","-1.0146430830876576","4.1705475175568294"
"created","7.6899168718344111","2.2242867764674235"
"using","3.4432395310017925","-0.74785113565100392"
"side","-7.0142495706532957","-4.2509488559951869"
"order","-4.8327738148440762","-6.8752008056043845"
"list","-3.7497325000237391","-4.9641065706011371"
"final","-2.5732277726574746","2.4871545705823901"
"my","1.3994117816152554","2.9415121564294546"
"few","-0.18464022787965773","2.9866016023798307"
"Wikipedia","-3.2258340931427369","-4.1396735268696627"
"History","-2.2160623145114444","6.6305117015743411"
"how","4.7583556130804627","-2.7544756753824444"
"play","-1.9951916626160615","-4.7892761362523197"
"however","3.3604386658485592","3.377538066113833"
"service","-6.4583857313441735","-7.7567041286198224"
"moved","9.2945396857325324","1.958792453188092"
"son","-0.83327920367210251","-2.9934998364885215"
"####EN####","-5.3830770491618471","3.4857353913712714"
"national","-4.9181966372867487","0.89468569801219222"
"River","-8.5954666757228253","8.8329129012455638"
"All","-0.70402689211020331","10.172714943269748"
"England","-9.8997285203536123","4.848614289818526"
"country","-8.2850962479551384","-6.9064782382007674"
"south","2.4553974642616572","-4.4341812911221208"
"war","-3.6704962129754271","-6.2935172274771087"
"club","-6.0805869540569368","-4.9181415917765872"
"top","-5.8605570794057131","-2.1433930114679556"
"link","-2.8186332815829283","-5.5752585757487818"
"we","7.127618095264002","-2.4503973308994103"
"district","-9.3512696264612689","-6.315847986907742"
"Summary","-1.8412621888453724","6.5952059622039707"
"per","1.7664254073040917","2.6891493393668386"
"late","-2.279461341390828","2.8803491789685278"
"One","-0.73335280712937989","10.016044759311949"
"become","9.7800983354076667","-3.3790752338556582"
"led","9.3222286853140783","3.1685054358807174"
"written","6.4465733713800466","1.3659368518362274"
"House","-7.3139997402278905","8.1207107801218115"
"came","10.309441225749628","1.3076958340250628"
"record","-5.6144478539459621","-4.2096603452064443"
"without","3.6898213163974756","1.9975256681544729"
"water","-9.4832479105276093","-7.5700473260884822"
"take","9.6478690710915185","-5.7497016319767056"
"During","6.2904760785656224","7.0697978733578415"
"community","-7.8099849940182207","-6.8669670677060157"
"articles","3.3081326461817864","-11.161929330604391"
"students","2.7186594113371543","-8.2544918063817292"
"title","-5.5962218905485681","-4.0803884517355389"
"support","-2.3626181303473879","-5.4046053086076533"
"text","-5.0018412990029004","-4.3421313430401396"
"version","-5.0665558728968962","-4.4560425856599242"
"style","-6.2934179086659121","-4.6071141461774534"
"site","-7.0635381909896191","-5.6827597106995817"
"These","4.6562841079664246","8.3641187114380493"
"full","-1.4658034012465302","-0.12550929639769715"
"various","-0.010486175218216371","2.919339786958933"
"point","-6.0231606891688996","-3.612861783613925"
"went","10.347542391241284","1.3182456009612871"
"period","-7.8830197380241929","-8.0544125015132568"
"power","-5.35401196218975","-10.029561389452553"
"here","5.5418088445191991","-2.923350622670116"
"established","6.8484404192453709","2.4660673073749773"
"started","9.7575246579591735","3.8588961635809551"
"player","-4.1513901301686049","-2.818538001713693"
"games","4.1132279520805533","-9.2174875147691804"
"Retrieved","9.6435459356648074","5.9372183488210029"
"information","-5.3421140512367371","-10.569421871327897"
"football","-10.489151201694021","-1.7549190979988043"
"among","3.7828024946288101","3.1770614823892305"
"million","5.3440991386101597","-6.9324820240895004"
"father","-0.89103159585661218","-2.9935961605966943"
"next","-2.3623989833779553","2.6835462455141377"
"General","-1.0480626851534558","8.4680360952759521"
"every","1.2629757005782116","2.6471963202810982"
"general","-2.1128456675918219","0.86893090571345111"
"law","-5.3799060468362647","-9.8175626546441634"
"example","-1.8931161585766312","-7.8230440111219197"
"produced","7.2275213177264845","1.9712874315692843"
"District","-7.2503802919002052","7.3288576625457642"
"role","-5.9555752405917959","-4.9978765138348518"
"Park","-7.7628945947189498","8.4106078676396674"
"case","-4.0747392489237466","-7.2019354703905751"
"...","1.2490995197133821","5.1418577320996341"
"six","-0.44669664090479549","3.2491655290364294"
"currently","7.14165077804729","-3.7944427450581353"
"High","-2.9461076165363793","10.403841683029352"
"East","-10.286563995837996","7.7042417297128587"
"times","5.3651073088018917","-8.1361124815327361"
"level","-6.724512114465746","-4.6800839734072452"
"involved","7.1432809673130482","2.9416378315192997"
"America","-8.0517637631390997","4.0954605726848259"
":####","0.14408929423620317","5.2040660763557076"
"political","-4.234690578920195","0.73441642781081018"
"men","-11.653077990972553","-2.5178789844255443"
"California","-11.448571731888549","5.2167782865952015"
"#th","-2.945160744385583","3.2711702671235319"
"land","-8.851146134185095","-7.5665076769325781"
"King","1.0398584941217086","11.226680979419111"
"France","-8.037367445645355","4.06344678716885"
"development","-4.8117793657454255","-10.373170528849599"
"Church","-7.3054318739854311","7.5321334150395716"
"India","-7.9792642515169572","4.0628089617605321"
"Talk","-1.5631564041087895","5.4645000719053645"
"William","2.8246350101181088","12.526796760012603"
"works","4.5634809209840181","-10.428101229654601"
"total","-2.3554071611473644","-0.94281836995324786"
"me","4.0189102625269246","-3.7584462197477695"
"term","-5.084827566938384","-3.411606570778464"
"though","3.3513217043155805","3.309486278535382"
"added","6.4716898954701474","2.6551809814820566"
"important","0.083187207249599562","1.1849152228378677"
"considered","8.4363929198667904","4.3184459465247649"
"house","-7.7959424901305869","-5.7311869956328074"
"character","-5.6532996946845069","-3.8512610818478019"
"short","-1.3426356885560804","-0.15376940427098576"
"making","3.2152371754773967","-1.7591241254731234"
"east","2.4554593584248181","-4.436683078911801"
"days","5.3591285941114615","-7.9882765385850227"
"James","2.6435279857672627","12.834345761738561"
"good","-0.44430122503295516","0.34734553531667078"
"although","3.3345983953298535","3.0006431673130378"
"party","-6.3258690808822813","-6.6602811641806996"
"run","0.56090587811563652","-2.9896092444963718"
"Canada","-7.9967363102008253","4.0550746282143244"
"television","-9.9169162768071963","-1.5804407481602989"
"west","2.449653526068845","-4.4435191333165163"
"present","1.669272767926852","1.2185128062813213"
"San","1.1777619413009788","10.904686477054012"
"popular","-0.23930655520699506","1.2020536307981184"
"European","-7.8237726922916808","1.0266312630488279"
"From","6.1597624075598043","6.9657432824399068"
"Australia","-7.9736665714413517","4.0394247057439978"
"help","-1.0158065258727904","-5.297978594455576"
"language","-5.7854805864692134","-10.197137435111172"
"free","-0.14891999894050098","-0.2285340740762512"
"get","9.5290607796494147","-5.135341061675831"
"married","5.7636898294246839","3.7023100265389934"
"program","-6.5029269088236656","-5.8709607638612322"
"President","-0.25538590747166157","7.9978842144551692"
"others","2.0032919039804136","-6.437450824525591"
"election","-4.2229775500271085","-7.136284668674806"
"military","-5.4622821954417127","0.27235479069422197"
"never","7.1203360228050823","-3.6385700594599291"
"production","-4.874227311450781","-10.329028080555661"
"US","-8.7406330913951766","1.6752712605914404"
"similar","0.60111901827958414","0.92499915758425522"
"further","5.5327796319281726","-4.1627208845886425"
"region","-8.7811627523570852","-6.7238310475068603"
"George","2.5412354253411906","12.793447481374175"
"founded","8.803009619967753","2.3985386096040879"
"returned","9.30434967613418","2.0072501134953185"
"available","6.1709148589440721","2.1595838484427623"
"worked","9.9148555014280877","2.1694615012510465"
"Army","-6.3968820002036946","5.6395986710606101"
"together","3.9252895633887741","0.8285772796059957"
"#####","-1.0448611319082177","4.4343603745520408"
"position","-6.138340287358365","-4.8417479779971053"
"Party","-5.7924730865092062","6.2493459038554589"
"continued","9.5197170501251165","4.1750886924458452"
"taken","8.4366707911158816","2.0058401334655249"
"himself","4.7082280512716022","-3.5516618792907346"
"reported","7.1302842732761444","3.7778378267793262"
"Cup","-3.9560309313701403","6.3674101812352371"
"current","-1.9681527325943813","1.47824926387387"
"By","6.2471797285059756","6.9621516238274452"
"If","5.1690246771783652","7.4090056003790066"
"Street","-8.1640377464754632","8.6087420035712778"
"appeared","10.322275223406182","1.5949107357808894"
"head","-6.3388359567703398","-3.4167352430872393"
"wrote","11.108882896952576","2.2379440506856896"
"story","-4.7652869745700093","-5.677548311689212"
"joined","9.1835196746873624","3.3022558707086063"
"David","2.9608626735322137","12.908943964855867"
"living","1.3025243949095531","-2.0397239683974204"
"areas","2.167824866264298","-8.8199975906044177"
"man","-5.8097318938400502","-2.764616566305226"
"great","-0.92612452687064328","0.70244075308356868"
"Council","-5.9703247021356853","6.3308366380591705"
"recorded","6.5805520455492461","1.7361832396429915"
"common","0.31729039756211336","0.82798608297368148"
"research","-5.3702189714876258","-9.9655149909675913"
"half","-4.3329599398352912","-2.3953854096580343"
"live","0.72784187222210062","-2.9060347303220406"
"average","-4.0969209504854271","-1.8016548968660373"
"field","-6.8369369642722617","-4.6542505161370089"
"control","-4.2992737496347999","-10.163169029215453"
"First","-3.4256721653350062","11.241931726709641"
"release","-2.5628898353952754","-5.0107213508568007"
"business","-6.9804384252613687","-8.8543536612289628"
"addition","-2.6593269640113477","-8.2265424551469035"
"Other","4.5043170777946759","8.5850787368573691"
"working","1.385798044318028","-2.0647257531213952"
"BULLET","1.8100454343209043","5.0477847794561947"
"international","-4.8398060180509566","0.80980747849880208"
"project","-6.7454424661403838","-5.5009482936719225"
"Association","-5.8041264626399895","6.4039955413530034"
"must","8.4452723649796528","-2.1763211817280541"
"above","2.7729227566233052","1.2514301344265111"
"formed","8.1523565340959987","2.4833898149014062"
"lost","6.579089854278303","3.1753345731017517"
"women","-11.651675914257943","-2.5077608027340483"
"Germany","-7.9476231077804522","4.0143809256623051"
"developed","6.9318583836079295","2.2021587135545242"
"playing","1.7543374823390945","-2.582031389033776"
"church","-8.5242025731663027","-6.1403243463596597"
"elected","7.1485628119168467","4.5568649743751397"
"seen","8.4737092429735608","2.1776487639394859"
"While","5.8460089821945465","7.4540873050134602"
"once","6.0946130268681831","-3.6563962896012825"
"Division","-5.3806952923497731","6.8695826379958023"
"Press","-4.6102853196160245","6.7920011417050219"
"bar","-6.6310115933263178","-4.9929009571154159"
"Company","-6.2969266973434435","7.2362940865280532"
"section","-4.8739980294815313","-4.7979781223650999"
"EM","2.073438174399588","4.8788383082275821"
"video","-5.6810431830600452","-3.9530249247757814"
"TV","-9.9927757546997178","-0.95253585130488239"
"opened","8.5031800408274947","2.2412655566210078"
"Union","-6.6394529760689061","6.1627649549245644"
"usually","7.0331899704320637","-3.8970157170613473"
"Royal","-8.4621931722086341","1.4364300983502447"
"With","6.165642283691553","6.9536036849383462"
"Europe","-7.9607224313220595","4.0300880647195445"
"less","5.4794497055276619","-4.3023972818567318"
"Australian","-7.8639779265320371","1.2025747916494827"
"wife","-0.82760786987841906","-2.988234654399113"
"Times","-3.5286155903137946","7.6085880042646785"
"Washington","-10.703668320790921","5.8232009366084698"
"find","9.6739318229647111","-5.5515178635348983"
"process","-5.7583543597201281","-6.7744071543029101"
"Air","-5.916479192423389","8.6557129459410032"
"either","5.7533065916722688","-3.320519726322523"
"image","-4.7982935808075933","-4.5967396277999475"
"refer","9.3380686048604424","-0.54196261988248751"
"Music","-5.1996405579078164","9.1870198589011753"
"go","9.8167252754663252","-4.3555379889209815"
"Some","4.678826083900371","8.3198447915297677"
"body","-6.9361256493271819","-4.4850241927355947"
"professional","-3.4015967102030156","0.38681796901884474"
"services","1.7924431243623644","-9.6390402551529206"
"#EN#","-1.6280067252085202","3.9570010933181066"
"sources","3.6227522651137192","-11.079832566804425"
"events","3.4385377576054559","-9.8256720639124389"
"lead","-2.2789525122416538","-4.2845954627555969"
"largest","-1.7410444626485277","-0.84972158449093416"
"discussion","-2.3301112701787221","-7.3895106781299837"
"i","-11.330344415787422","1.3951020389112578"
"rather","6.9100002966831591","-4.411212886405619"
"event","-5.5377985250924251","-4.3653829958449784"
"open","0.11350435572500858","-0.93984593091842117"
"modern","-3.3858653044808524","1.7903777580076721"
"design","-6.8107568258258233","-5.259856970126326"
"Japanese","-7.882553834192886","1.0088984491503898"
"pp","4.6304467059078727","5.1108037467105625"
"An","3.1379409846115052","7.7082694816649493"
"Robert","2.9734504002594098","12.653862041876291"
"featured","6.0614775041954712","2.2481589702088378"
"related","5.2523522924837893","1.5791747995924907"
"away","3.4136054491579797","0.82504970078779938"
"Center","-6.4553892951030312","7.1017272128107427"
"described","8.3100188594080659","2.4668909098501457"
"interest","-4.5428676139279123","-10.052653428771935"
"across","3.5047212686997962","1.7947878286835437"
"Image","-1.5161830934158698","5.565431852046367"
"includes","11.558650094610243","-0.020908547322371823"
"official","-2.3045710623936926","0.98386534709074924"
"originally","6.9129714555699104","-3.9271206998655734"
".The","2.8841297852250802","6.9663220999782185"
"Indian","-7.849804877773316","1.1698525369703674"
"Japan","-7.9552691752619351","4.0243460590092939"
"points","4.5147680639314158","-9.6603701888227782"
"To","4.6952876497376472","6.2196520781603759"
"round","-5.3889543550548051","-2.636818166524213"
"notable","-0.0071622395357178667","1.3190526606582569"
"office","-7.3657145334078988","-6.8547885146451746"
